city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,company_size_missing,company_type_missing
city_16,0.91,Male,1,no_enrollment,2,STEM,14.0,-1,Unknown,1,10,0,1,1
city_71,0.884,Male,1,no_enrollment,2,STEM,7.0,7,Pvt Ltd,2,148,0,0,0
city_114,0.926,Male,1,no_enrollment,3,STEM,13.0,2,Pvt Ltd,2,14,0,0,0
city_31,0.807,Unknown,1,no_enrollment,2,STEM,21.0,-1,Unknown,4,37,0,1,1
city_73,0.754,Male,1,Part time course,2,No Major,3.0,0,Early Stage Startup,1,82,0,0,0
city_160,0.92,Female,1,no_enrollment,2,STEM,6.0,4,Pvt Ltd,1,21,0,0,0
city_21,0.624,Male,0,Part time course,4,STEM,8.0,1,Pvt Ltd,4,34,0,0,0
city_21,0.624,Unknown,0,Full time course,1,Unknown,0.0,-1,Unknown,1,40,0,1,1
city_128,0.527,Unknown,1,Full time course,2,STEM,3.0,-1,Unknown,2,108,1,1,1
city_160,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,94,0,1,1
city_165,0.903,Male,1,no_enrollment,2,STEM,7.0,3,Pvt Ltd,1,69,0,0,0
city_28,0.939,Male,1,no_enrollment,3,No Major,17.0,3,Pvt Ltd,1,124,0,0,0
city_115,0.789,Unknown,1,no_enrollment,2,STEM,8.0,2,Pvt Ltd,2,38,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,5.0,3,Pvt Ltd,1,29,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,STEM,8.0,5,Pvt Ltd,1,16,0,0,0
city_104,0.924,Male,1,Full time course,2,STEM,15.0,4,NGO,1,37,0,0,0
city_114,0.926,Male,1,no_enrollment,3,STEM,9.0,3,Pvt Ltd,4,104,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,7.0,2,Pvt Ltd,1,132,1,0,0
city_21,0.624,Unknown,0,no_enrollment,2,STEM,1.0,2,Early Stage Startup,1,34,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,7.0,2,Funded Startup,4,51,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,7.0,6,Pvt Ltd,2,6,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,17.0,7,Pvt Ltd,3,42,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,7,Pvt Ltd,5,330,0,0,0
city_67,0.855,Unknown,0,no_enrollment,1,Unknown,4.0,-1,Unknown,0,28,0,1,1
city_83,0.923,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,3,53,1,1,1
city_21,0.624,Male,1,Full time course,2,Other,5.0,1,Early Stage Startup,1,9,1,0,0
city_102,0.804,Unknown,0,no_enrollment,3,Humanities,17.0,-1,Unknown,3,96,0,1,1
city_136,0.897,Male,0,no_enrollment,4,STEM,7.0,0,Pvt Ltd,1,18,0,0,0
city_11,0.55,Male,1,no_enrollment,2,STEM,8.0,1,Pvt Ltd,0,39,1,0,0
city_57,0.866,Male,1,Full time course,3,STEM,8.0,0,Public Sector,1,28,0,0,0
city_103,0.92,Male,0,no_enrollment,1,Unknown,4.0,-1,Unknown,1,7,0,1,1
city_103,0.92,Male,1,no_enrollment,2,Other,5.0,5,Pvt Ltd,1,65,0,0,0
city_36,0.893,Male,1,no_enrollment,3,STEM,11.0,3,Pvt Ltd,5,22,0,0,0
city_114,0.926,Male,0,Full time course,2,STEM,5.0,-1,Other,1,69,0,1,0
city_45,0.89,Male,0,Full time course,2,Arts,2.0,-1,Unknown,1,29,1,1,1
city_103,0.92,Unknown,1,no_enrollment,2,Unknown,21.0,-1,Unknown,1,21,0,1,1
city_150,0.698,Unknown,0,no_enrollment,3,STEM,5.0,-1,Unknown,1,89,0,1,1
city_23,0.899,Unknown,0,no_enrollment,2,STEM,4.0,-1,Unknown,0,83,1,1,1
city_103,0.92,Male,0,no_enrollment,2,Unknown,2.0,-1,Unknown,0,50,0,1,1
city_21,0.624,Unknown,1,no_enrollment,2,STEM,10.0,6,Pvt Ltd,1,67,1,0,0
city_21,0.624,Other,0,Full time course,2,STEM,7.0,-1,Unknown,3,302,1,1,1
city_134,0.698,Unknown,1,no_enrollment,2,STEM,14.0,5,Pvt Ltd,5,88,0,0,0
city_100,0.887,Unknown,0,no_enrollment,1,Unknown,7.0,-1,Unknown,0,19,0,1,1
city_114,0.926,Male,0,Full time course,2,No Major,5.0,-1,Unknown,1,28,0,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,4.0,3,Pvt Ltd,1,20,0,0,0
city_76,0.698,Male,1,no_enrollment,2,STEM,14.0,0,Pvt Ltd,2,298,0,0,0
city_102,0.804,Male,1,no_enrollment,3,STEM,19.0,-1,Unknown,1,74,0,1,1
city_103,0.92,Female,1,no_enrollment,2,STEM,12.0,7,Public Sector,5,10,0,0,0
city_103,0.92,Male,0,Full time course,2,STEM,5.0,5,Pvt Ltd,5,39,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,1,Pvt Ltd,5,38,0,0,0
city_101,0.5579999999999999,Male,1,no_enrollment,2,STEM,9.0,0,Pvt Ltd,2,96,1,0,0
city_67,0.855,Male,1,no_enrollment,2,Humanities,10.0,4,Pvt Ltd,1,113,0,0,0
city_103,0.92,Female,1,no_enrollment,2,STEM,12.0,3,Pvt Ltd,4,38,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,51,0,1,1
city_103,0.92,Male,1,no_enrollment,2,Arts,16.0,-1,Unknown,1,127,1,1,1
city_160,0.92,Unknown,0,no_enrollment,2,Unknown,17.0,7,Pvt Ltd,5,12,0,0,0
city_103,0.92,Unknown,1,no_enrollment,1,Unknown,3.0,2,Pvt Ltd,1,36,0,0,0
city_152,0.698,Male,1,Full time course,2,STEM,4.0,0,Funded Startup,1,46,0,0,0
city_13,0.8270000000000001,Male,0,no_enrollment,2,STEM,12.0,2,Pvt Ltd,1,51,1,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,10.0,7,Pvt Ltd,1,156,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,3.0,0,Pvt Ltd,3,55,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,12.0,-1,Pvt Ltd,1,165,0,1,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,6.0,7,Pvt Ltd,5,45,1,0,0
city_71,0.884,Male,1,no_enrollment,2,STEM,13.0,3,Pvt Ltd,1,23,0,0,0
city_19,0.682,Female,1,no_enrollment,2,STEM,7.0,0,Funded Startup,4,18,0,0,0
city_103,0.92,Male,1,Full time course,2,STEM,10.0,-1,Unknown,2,69,0,1,1
city_103,0.92,Unknown,1,no_enrollment,3,STEM,11.0,-1,Unknown,1,24,0,1,1
city_21,0.624,Male,0,Full time course,3,STEM,3.0,-1,Unknown,1,55,1,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,2,Pvt Ltd,1,30,0,0,0
city_45,0.89,Unknown,1,no_enrollment,2,STEM,13.0,0,Pvt Ltd,5,19,0,0,0
city_103,0.92,Unknown,0,no_enrollment,3,STEM,21.0,7,Pvt Ltd,5,91,0,0,0
city_16,0.91,Male,0,no_enrollment,2,STEM,21.0,7,Pvt Ltd,0,18,0,0,0
city_103,0.92,Unknown,1,no_enrollment,3,Humanities,0.0,2,Funded Startup,1,34,0,0,0
city_103,0.92,Male,0,Full time course,3,STEM,7.0,-1,Unknown,3,168,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,10.0,2,Funded Startup,1,51,0,0,0
city_90,0.698,Male,1,Part time course,2,STEM,7.0,1,Early Stage Startup,1,139,0,0,0
city_21,0.624,Male,1,no_enrollment,3,STEM,7.0,6,Pvt Ltd,5,139,0,0,0
city_173,0.878,Male,1,Part time course,1,Unknown,15.0,3,Pvt Ltd,3,15,0,0,0
city_103,0.92,Male,0,Full time course,2,STEM,3.0,-1,Unknown,0,11,1,1,1
city_23,0.899,Male,0,no_enrollment,2,STEM,2.0,-1,Unknown,1,23,1,1,1
city_103,0.92,Male,1,no_enrollment,3,STEM,8.0,7,Pvt Ltd,1,30,0,0,0
city_103,0.92,Unknown,0,Full time course,1,Unknown,0.0,-1,Unknown,1,27,1,1,1
city_11,0.55,Unknown,0,Full time course,3,STEM,2.0,0,NGO,1,14,1,0,0
city_103,0.92,Male,1,no_enrollment,2,No Major,21.0,-1,Unknown,2,51,1,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,2.0,1,Pvt Ltd,1,69,1,0,0
city_114,0.926,Male,0,no_enrollment,1,Unknown,5.0,7,Pvt Ltd,5,148,0,0,0
city_67,0.855,Male,1,no_enrollment,3,STEM,18.0,3,Pvt Ltd,1,284,0,0,0
city_74,0.579,Male,1,no_enrollment,2,STEM,6.0,2,Funded Startup,1,112,1,0,0
city_21,0.624,Male,1,Full time course,2,STEM,0.0,1,Early Stage Startup,1,324,1,0,0
city_19,0.682,Unknown,0,Part time course,1,Unknown,5.0,1,Funded Startup,1,4,0,0,0
city_136,0.897,Unknown,1,no_enrollment,3,STEM,21.0,7,Public Sector,3,200,0,0,0
city_136,0.897,Male,1,no_enrollment,4,STEM,9.0,0,Pvt Ltd,1,100,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,21.0,7,Pvt Ltd,5,62,0,0,0
city_103,0.92,Male,1,Full time course,3,STEM,8.0,5,Pvt Ltd,2,38,0,0,0
city_67,0.855,Male,0,no_enrollment,1,Unknown,5.0,-1,Unknown,1,57,0,1,1
city_69,0.856,Unknown,1,Part time course,2,STEM,13.0,5,Pvt Ltd,1,17,0,0,0
city_21,0.624,Male,1,no_enrollment,3,STEM,11.0,4,Funded Startup,2,147,1,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,5,Pvt Ltd,2,19,0,0,0
city_21,0.624,Male,1,Full time course,2,STEM,3.0,7,Pvt Ltd,1,54,0,0,0
city_21,0.624,Male,1,Full time course,3,STEM,1.0,3,Pvt Ltd,0,27,1,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,18.0,2,Pvt Ltd,5,26,0,0,0
city_114,0.926,Male,1,no_enrollment,3,STEM,18.0,3,Pvt Ltd,1,158,0,0,0
city_9,0.743,Unknown,1,Full time course,3,STEM,1.0,-1,Unknown,1,78,0,1,1
city_73,0.754,Male,1,Part time course,2,STEM,3.0,7,Public Sector,1,166,0,0,0
city_36,0.893,Male,1,no_enrollment,2,STEM,7.0,2,Pvt Ltd,1,172,0,0,0
city_75,0.939,Male,0,no_enrollment,2,STEM,3.0,-1,Unknown,2,56,1,1,1
city_21,0.624,Female,1,no_enrollment,2,STEM,9.0,2,Early Stage Startup,1,66,0,0,0
city_103,0.92,Male,0,Full time course,1,Unknown,3.0,-1,Unknown,1,54,1,1,1
city_160,0.92,Male,1,no_enrollment,2,STEM,5.0,1,Unknown,4,81,0,0,1
city_103,0.92,Male,0,no_enrollment,4,STEM,21.0,3,Pvt Ltd,1,22,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,14.0,0,Pvt Ltd,4,108,0,0,0
city_90,0.698,Unknown,1,Part time course,2,Unknown,13.0,2,Pvt Ltd,1,18,0,0,0
city_136,0.897,Male,1,no_enrollment,3,STEM,9.0,4,Pvt Ltd,2,13,0,0,0
city_105,0.794,Unknown,1,no_enrollment,3,Humanities,21.0,7,Pvt Ltd,5,17,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Business Degree,13.0,-1,Unknown,0,9,0,1,1
city_73,0.754,Male,1,Part time course,2,STEM,8.0,0,Funded Startup,1,27,0,0,0
city_114,0.926,Unknown,0,Full time course,2,STEM,8.0,-1,Unknown,0,64,0,1,1
city_114,0.926,Male,0,no_enrollment,2,STEM,15.0,5,Pvt Ltd,5,20,0,0,0
city_114,0.926,Male,1,Full time course,3,STEM,4.0,2,Pvt Ltd,1,30,0,0,0
city_149,0.6890000000000001,Male,0,no_enrollment,2,STEM,5.0,-1,Unknown,0,34,0,1,1
city_102,0.804,Female,0,no_enrollment,3,STEM,5.0,7,Public Sector,1,82,0,0,0
city_123,0.738,Female,1,no_enrollment,1,Unknown,8.0,-1,Unknown,0,28,0,1,1
city_114,0.926,Male,0,Full time course,2,STEM,21.0,5,Pvt Ltd,1,114,1,0,0
city_11,0.55,Unknown,1,no_enrollment,2,STEM,5.0,2,Pvt Ltd,1,6,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,11.0,-1,Unknown,1,82,1,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,7.0,2,Pvt Ltd,1,82,0,0,0
city_103,0.92,Female,0,Full time course,1,Unknown,16.0,-1,Unknown,0,138,1,1,1
city_16,0.91,Male,0,Full time course,2,STEM,3.0,3,Pvt Ltd,3,18,1,0,0
city_103,0.92,Male,1,no_enrollment,2,Humanities,21.0,2,Pvt Ltd,5,10,0,0,0
city_16,0.91,Unknown,0,no_enrollment,1,Unknown,2.0,-1,Unknown,0,16,1,1,1
city_73,0.754,Male,1,Part time course,2,STEM,10.0,-1,Unknown,1,8,0,1,1
city_23,0.899,Male,1,Full time course,2,STEM,9.0,2,Funded Startup,1,42,0,0,0
city_73,0.754,Male,1,no_enrollment,3,STEM,8.0,-1,Unknown,1,50,0,1,1
city_138,0.836,Male,1,no_enrollment,0,Unknown,21.0,-1,Unknown,1,89,0,1,1
city_21,0.624,Male,1,Full time course,2,STEM,7.0,3,Pvt Ltd,2,12,0,0,0
city_128,0.527,Male,0,Full time course,1,Unknown,7.0,-1,Unknown,1,44,1,1,1
city_21,0.624,Male,1,Full time course,3,STEM,5.0,2,Pvt Ltd,1,156,0,0,0
city_103,0.92,Female,1,no_enrollment,2,Humanities,4.0,3,Pvt Ltd,2,6,1,0,0
city_83,0.923,Male,1,no_enrollment,3,STEM,10.0,2,Pvt Ltd,1,34,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,5.0,-1,Pvt Ltd,1,55,0,1,0
city_102,0.804,Male,1,no_enrollment,3,STEM,18.0,4,Unknown,2,88,0,0,1
city_141,0.763,Male,1,no_enrollment,3,STEM,11.0,0,Pvt Ltd,5,55,0,0,0
city_114,0.926,Male,1,Part time course,3,STEM,7.0,0,Public Sector,1,27,0,0,0
city_21,0.624,Male,1,Full time course,3,STEM,1.0,2,Pvt Ltd,1,50,1,0,0
city_16,0.91,Male,0,no_enrollment,3,STEM,21.0,7,Unknown,2,15,0,0,1
city_103,0.92,Male,1,no_enrollment,2,STEM,8.0,6,Pvt Ltd,1,29,0,0,0
city_21,0.624,Unknown,0,Full time course,1,Unknown,0.0,-1,Unknown,0,32,0,1,1
city_97,0.925,Unknown,1,no_enrollment,2,STEM,21.0,2,Pvt Ltd,5,20,0,0,0
city_21,0.624,Unknown,0,no_enrollment,3,STEM,2.0,2,Pvt Ltd,1,22,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,STEM,21.0,4,Pvt Ltd,5,46,1,0,0
city_30,0.698,Male,1,no_enrollment,2,STEM,12.0,-1,Unknown,3,72,1,1,1
city_116,0.743,Male,1,no_enrollment,2,Other,4.0,3,Pvt Ltd,3,113,0,0,0
city_162,0.767,Male,1,no_enrollment,1,Unknown,10.0,0,Early Stage Startup,1,98,0,0,0
city_109,0.701,Unknown,1,Full time course,2,STEM,10.0,-1,Unknown,1,16,1,1,1
city_21,0.624,Unknown,1,Full time course,2,STEM,5.0,4,Funded Startup,2,27,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,7,Pvt Ltd,5,33,0,0,0
city_103,0.92,Male,0,Full time course,2,STEM,6.0,-1,Unknown,1,18,0,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,17.0,-1,Unknown,2,62,0,1,1
city_99,0.915,Male,1,no_enrollment,3,STEM,21.0,-1,Unknown,3,90,1,1,1
city_67,0.855,Female,1,Full time course,2,STEM,5.0,2,Unknown,1,90,0,0,1
city_75,0.939,Female,1,no_enrollment,2,STEM,9.0,3,Pvt Ltd,2,40,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,5.0,7,Pvt Ltd,1,20,0,0,0
city_36,0.893,Male,1,no_enrollment,3,STEM,16.0,2,Pvt Ltd,5,17,0,0,0
city_41,0.8270000000000001,Male,1,Part time course,3,STEM,21.0,5,Public Sector,5,46,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,13.0,0,Early Stage Startup,2,55,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,5.0,3,Funded Startup,1,53,0,0,0
city_160,0.92,Unknown,1,no_enrollment,2,STEM,2.0,-1,Unknown,1,36,1,1,1
city_103,0.92,Unknown,1,no_enrollment,2,Business Degree,11.0,0,Pvt Ltd,5,11,0,0,0
city_101,0.5579999999999999,Unknown,0,Full time course,2,STEM,9.0,2,Pvt Ltd,1,124,0,0,0
city_57,0.866,Male,0,no_enrollment,2,STEM,11.0,-1,Unknown,5,45,1,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,114,0,1,1
city_104,0.924,Male,0,Full time course,1,Unknown,10.0,2,Pvt Ltd,2,84,0,0,0
city_136,0.897,Unknown,1,no_enrollment,3,STEM,21.0,0,Early Stage Startup,1,74,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,7,Pvt Ltd,5,28,0,0,0
city_67,0.855,Male,0,Part time course,2,STEM,5.0,-1,Unknown,1,39,0,1,1
city_21,0.624,Male,1,no_enrollment,3,STEM,16.0,7,Pvt Ltd,4,10,0,0,0
city_114,0.926,Unknown,1,no_enrollment,3,STEM,4.0,4,NGO,0,31,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Humanities,13.0,2,Pvt Ltd,1,42,0,0,0
city_89,0.925,Male,1,no_enrollment,2,STEM,21.0,7,Pvt Ltd,1,4,0,0,0
city_72,0.795,Male,1,no_enrollment,2,STEM,6.0,5,NGO,1,113,0,0,0
city_100,0.887,Male,1,Part time course,2,STEM,15.0,-1,Unknown,1,164,0,1,1
city_175,0.7759999999999999,Male,0,no_enrollment,4,STEM,21.0,-1,Unknown,0,114,0,1,1
city_103,0.92,Male,1,no_enrollment,4,STEM,21.0,5,Public Sector,5,62,0,0,0
city_50,0.8959999999999999,Male,1,no_enrollment,2,STEM,21.0,2,Unknown,0,13,0,0,1
city_40,0.7759999999999999,Male,1,no_enrollment,3,STEM,15.0,2,Pvt Ltd,5,78,0,0,0
city_16,0.91,Male,1,no_enrollment,3,STEM,21.0,3,Pvt Ltd,5,62,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,5.0,3,Pvt Ltd,1,80,0,0,0
city_97,0.925,Male,1,no_enrollment,3,STEM,16.0,5,Pvt Ltd,2,8,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,6.0,7,Pvt Ltd,5,80,1,0,0
city_26,0.698,Male,1,Part time course,2,STEM,11.0,-1,Unknown,0,152,1,1,1
city_65,0.802,Unknown,0,Full time course,2,STEM,2.0,-1,Unknown,0,43,0,1,1
city_21,0.624,Unknown,1,Part time course,3,STEM,12.0,3,Public Sector,1,105,0,0,0
city_149,0.6890000000000001,Unknown,1,Part time course,2,STEM,6.0,1,Pvt Ltd,3,210,0,0,0
city_50,0.8959999999999999,Male,1,no_enrollment,2,STEM,12.0,2,Pvt Ltd,2,15,0,0,0
city_136,0.897,Male,0,no_enrollment,3,STEM,7.0,3,Unknown,1,15,0,0,1
city_16,0.91,Male,1,Full time course,3,STEM,10.0,7,Pvt Ltd,2,24,0,0,0
city_103,0.92,Female,1,no_enrollment,2,STEM,6.0,2,Early Stage Startup,2,310,0,0,0
city_114,0.926,Unknown,1,no_enrollment,1,Unknown,20.0,-1,Unknown,5,80,0,1,1
city_145,0.555,Unknown,0,Full time course,2,STEM,4.0,-1,Unknown,0,24,0,1,1
city_45,0.89,Male,0,Full time course,1,Unknown,4.0,-1,Unknown,1,68,0,1,1
city_59,0.775,Male,0,Full time course,2,STEM,3.0,-1,Unknown,0,164,0,1,1
city_19,0.682,Unknown,1,Full time course,2,STEM,3.0,-1,Unknown,1,24,0,1,1
city_83,0.923,Female,1,no_enrollment,3,STEM,12.0,2,Pvt Ltd,1,81,0,0,0
city_50,0.8959999999999999,Male,1,no_enrollment,2,STEM,12.0,5,NGO,5,36,0,0,0
city_16,0.91,Other,0,Full time course,2,Humanities,8.0,-1,Unknown,1,48,0,1,1
city_152,0.698,Male,1,no_enrollment,2,STEM,13.0,1,Early Stage Startup,1,28,0,0,0
city_103,0.92,Unknown,0,Full time course,2,STEM,5.0,1,Public Sector,1,41,0,0,0
city_71,0.884,Male,1,no_enrollment,2,STEM,9.0,2,Pvt Ltd,3,83,0,0,0
city_160,0.92,Male,1,Full time course,2,Unknown,15.0,-1,Unknown,1,119,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,7,Pvt Ltd,5,130,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,37,0,1,1
city_102,0.804,Male,1,no_enrollment,2,STEM,10.0,5,Pvt Ltd,4,52,0,0,0
city_61,0.913,Male,1,no_enrollment,2,STEM,10.0,7,Pvt Ltd,3,56,0,0,0
city_175,0.7759999999999999,Female,0,Full time course,2,STEM,4.0,6,Unknown,1,111,0,0,1
city_89,0.925,Unknown,1,no_enrollment,2,STEM,9.0,3,Pvt Ltd,5,24,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,18.0,7,Pvt Ltd,5,56,0,0,0
city_145,0.555,Male,0,Full time course,1,Unknown,3.0,-1,Unknown,0,46,1,1,1
city_103,0.92,Male,0,Full time course,1,Unknown,6.0,2,Public Sector,2,47,1,0,0
city_73,0.754,Unknown,1,Part time course,1,Unknown,0.0,0,Early Stage Startup,1,58,0,0,0
city_74,0.579,Male,1,no_enrollment,2,STEM,10.0,2,Pvt Ltd,1,78,1,0,0
city_13,0.8270000000000001,Unknown,1,no_enrollment,2,STEM,14.0,1,NGO,2,82,0,0,0
city_103,0.92,Female,1,no_enrollment,3,STEM,18.0,7,Pvt Ltd,4,3,0,0,0
city_165,0.903,Female,0,Part time course,3,STEM,7.0,-1,Public Sector,1,6,0,1,0
city_21,0.624,Male,0,no_enrollment,2,STEM,19.0,3,Pvt Ltd,1,17,1,0,0
city_16,0.91,Male,0,no_enrollment,2,STEM,2.0,-1,Unknown,1,43,1,1,1
city_103,0.92,Unknown,1,Full time course,2,STEM,5.0,5,NGO,1,54,0,0,0
city_159,0.843,Male,1,Part time course,2,STEM,11.0,0,Early Stage Startup,2,75,0,0,0
city_73,0.754,Unknown,1,no_enrollment,2,STEM,4.0,-1,Unknown,2,51,1,1,1
city_114,0.926,Male,1,no_enrollment,3,STEM,21.0,3,Pvt Ltd,3,56,0,0,0
city_114,0.926,Male,0,Full time course,1,Unknown,5.0,2,Pvt Ltd,4,116,0,0,0
city_21,0.624,Female,1,no_enrollment,2,STEM,4.0,-1,Unknown,2,158,1,1,1
city_104,0.924,Male,1,no_enrollment,3,STEM,21.0,3,Pvt Ltd,5,80,0,0,0
city_160,0.92,Female,1,no_enrollment,3,STEM,9.0,1,Early Stage Startup,1,16,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,5,Pvt Ltd,2,26,0,0,0
city_104,0.924,Female,1,no_enrollment,2,Humanities,11.0,5,Pvt Ltd,4,26,0,0,0
city_173,0.878,Male,1,no_enrollment,3,STEM,21.0,-1,Unknown,5,148,0,1,1
city_114,0.926,Male,0,Full time course,3,STEM,7.0,-1,Unknown,2,76,1,1,1
city_103,0.92,Other,0,no_enrollment,0,Unknown,3.0,-1,Unknown,0,136,1,1,1
city_105,0.794,Female,1,Full time course,2,STEM,10.0,2,Unknown,5,36,0,0,1
city_80,0.847,Other,0,no_enrollment,2,STEM,0.0,0,Pvt Ltd,1,40,1,0,0
city_71,0.884,Male,1,no_enrollment,3,STEM,15.0,4,Pvt Ltd,5,116,0,0,0
city_21,0.624,Male,1,no_enrollment,3,STEM,17.0,2,Pvt Ltd,2,123,1,0,0
city_16,0.91,Unknown,0,no_enrollment,2,No Major,21.0,-1,Pvt Ltd,1,48,0,1,0
city_75,0.939,Other,1,no_enrollment,2,STEM,21.0,0,Public Sector,5,13,0,0,0
city_74,0.579,Male,0,no_enrollment,2,STEM,6.0,0,Funded Startup,0,8,0,0,0
city_126,0.479,Unknown,0,no_enrollment,1,Unknown,0.0,-1,Unknown,0,50,0,1,1
city_150,0.698,Male,1,Part time course,2,STEM,12.0,7,Pvt Ltd,5,27,0,0,0
city_102,0.804,Unknown,0,Full time course,1,Unknown,8.0,2,Pvt Ltd,4,23,0,0,0
city_28,0.939,Male,1,Part time course,2,STEM,12.0,3,Pvt Ltd,1,26,0,0,0
city_16,0.91,Male,1,no_enrollment,3,STEM,12.0,-1,Unknown,1,306,0,1,1
city_21,0.624,Female,0,Full time course,1,Unknown,7.0,-1,Unknown,1,26,1,1,1
city_162,0.767,Male,1,Full time course,3,STEM,15.0,3,Pvt Ltd,5,59,0,0,0
city_21,0.624,Unknown,0,Full time course,2,STEM,2.0,-1,Unknown,0,314,0,1,1
city_116,0.743,Male,1,no_enrollment,3,STEM,9.0,4,Pvt Ltd,3,24,0,0,0
city_103,0.92,Unknown,0,no_enrollment,2,Humanities,6.0,-1,Unknown,1,85,0,1,1
city_103,0.92,Male,1,no_enrollment,4,STEM,21.0,7,Pvt Ltd,5,63,0,0,0
city_21,0.624,Unknown,0,no_enrollment,2,STEM,0.0,0,Pvt Ltd,1,111,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,8.0,5,Other,1,22,0,0,0
city_73,0.754,Male,0,Part time course,1,Unknown,5.0,-1,Unknown,1,42,0,1,1
city_146,0.735,Unknown,0,no_enrollment,2,STEM,4.0,0,Early Stage Startup,0,28,0,0,0
city_21,0.624,Male,1,Full time course,3,STEM,3.0,1,Pvt Ltd,0,18,1,0,0
city_173,0.878,Unknown,1,Full time course,2,STEM,9.0,-1,Unknown,1,26,0,1,1
city_28,0.939,Unknown,1,Part time course,2,STEM,5.0,2,Pvt Ltd,1,192,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,1,21,0,1,1
city_101,0.5579999999999999,Male,1,Full time course,2,STEM,5.0,1,Early Stage Startup,1,74,0,0,0
city_103,0.92,Male,1,Full time course,2,STEM,4.0,5,Pvt Ltd,1,13,0,0,0
city_102,0.804,Male,0,no_enrollment,0,Unknown,6.0,-1,Pvt Ltd,0,9,0,1,0
city_103,0.92,Male,0,no_enrollment,2,STEM,21.0,7,Pvt Ltd,5,63,0,0,0
city_114,0.926,Male,1,no_enrollment,1,Unknown,12.0,3,Early Stage Startup,1,118,0,0,0
city_19,0.682,Male,1,no_enrollment,2,STEM,18.0,6,Pvt Ltd,5,9,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,14.0,3,Funded Startup,1,106,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,2,18,1,1,1
city_114,0.926,Unknown,0,Full time course,1,Unknown,2.0,-1,Unknown,0,23,0,1,1
city_91,0.691,Unknown,1,no_enrollment,2,STEM,7.0,3,Pvt Ltd,1,6,0,0,0
city_162,0.767,Unknown,1,Part time course,2,STEM,3.0,2,Pvt Ltd,3,74,0,0,0
city_21,0.624,Male,1,Full time course,2,STEM,4.0,3,Pvt Ltd,1,3,0,0,0
city_114,0.926,Male,1,no_enrollment,3,STEM,21.0,5,NGO,5,118,0,0,0
city_114,0.926,Male,0,Full time course,1,Unknown,6.0,3,Public Sector,1,160,0,0,0
city_160,0.92,Male,1,Full time course,1,Unknown,4.0,-1,Unknown,1,214,0,1,1
